nace.code;nace.title;workunit;urlSlug;isco.code;isco.title;isco.code.major;isco.title.major;direction.id;direction.title;direction.urlSlug
;;Inspektor energetické inspekce;inspektor-energeticke-ins-f042;3113;Elektrotechnici a technici energetici;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Inspektor leteckých prací;inspektor-leteckych-praci;2141;Specialisté v oblasti průmyslového inženýrství a v příbuzných oblastech;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Inspektor radiační ochrany;inspektor-radiacni-ochran;2113;Chemici (kromě chemického inženýrství);2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Inspektor ochrany přírody a krajiny specialista;inspektor-ochrany-prirody-711e;2133;Specialisté v oblasti ochrany životního prostředí (kromě průmyslové ekologie);2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Inspektor řízení letového provozu;inspektor-rizeni-letoveho;2141;Specialisté v oblasti průmyslového inženýrství a v příbuzných oblastech;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Inspektor kontroly zákazu biologických a toxinových zbraní;inspektor-kontroly-zakazu;2131;Biologové, botanici, zoologové a příbuzní specialisté;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Inspektor údržby letadel;inspektor-udrzby-letadel;2141;Specialisté v oblasti průmyslového inženýrství a v příbuzných oblastech;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Inspektor omamných látek;inspektor-omamnych-latek;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Inspektor pozemních zařízení;inspektor-pozemnich-zariz;2141;Specialisté v oblasti průmyslového inženýrství a v příbuzných oblastech;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Inspektor a pokusník rostlinné výroby;inspektor-a-pokusnik-rost;3359;Pracovníci veřejné správy v oblasti státních regulací jinde neuvedení;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Kuchař ozbrojených sil ČR;kuchar-ozbrojenych-sil-cr;310;Zaměstnanci v ozbrojených silách (kromě generálů, důstojníků a poddůstojníků);0;Zaměstnanci v ozbrojených silách;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Kontrolní pracovník kontroly zákazu chemických zbraní;kontrolni-pracovnik-kontr;2145;Chemičtí inženýři a specialisté v příbuzných oborech;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Kontrolor služeb zaměstnanosti expert;kontrolor-sluzeb-zamestna;3333;Odborní pracovníci úřadů práce a pracovních agentur;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Kontrolor školní inspekce;kontrolor-skolni-inspekce;2351;Specialisté zaměření na metody výuky;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Kontrolní technik mobilních jednotek;kontrolni-technik-mobilni;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Kynolog ošetřovatel ozbrojených sil ČR;kynolog-osetrovatel-ozbro;210;Poddůstojníci v ozbrojených silách;0;Zaměstnanci v ozbrojených silách;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Kontrolor školní inspekce specialista;kontrolor-skolni-inspekce-5cf8;2351;Specialisté zaměření na metody výuky;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Kontrolor služeb zaměstnanosti;kontrolor-sluzeb-zamestna-ecb2;3333;Odborní pracovníci úřadů práce a pracovních agentur;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Lisař na strojích s manuální obsluhou v hutním provozu;lisar-na-strojich-s-manua-692f;8121;Obsluha zařízení na zpracování kovů;8;Obsluha strojů a zařízení, montéři;;;
;;Metodik výcviku;metodik-vycviku;5412;Policisté;5;Pracovníci ve službách a prodeji;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Metodik státní správy v oblasti taxislužby;metodik-statni-spravy-v-o;2141;Specialisté v oblasti průmyslového inženýrství a v příbuzných oblastech;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Metodik puncovnictví;metodik-puncovnictvi;2113;Chemici (kromě chemického inženýrství);2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Metodik samosprávy rozvoje regionu;metodik-samospravy-rozvoj;2422;Specialisté v oblasti strategie a politiky organizací;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent rovných příležitostí ve školství;odborny-referent-rovnych-;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent speciálního vzdělávání;odborny-referent-specialn;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný pracovník centrálního registru vozidel;odborny-pracovnik-central;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent územního samosprávného celku pro sport a tělovýchovu;odborny-referent-uzemniho;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent územního samosprávného celku na protidrogovou koordinaci;odborny-referent-uzemniho-a8db;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný pracovník zajišťující dohled nad školením řidičů;odborny-pracovnik-zajistu;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný pracovník pro udělení vstupních povolení a poplatků dopravcům;odborny-pracovnik-pro-ude;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent územního samosprávného celku pro prevenci kriminality a prevenci sociálně patologických jevů;odborny-referent-uzemniho-0490;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent stavebního řádu;odborny-referent-stavebni;3112;Stavební technici;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Obvodní báňský inspektor;obvodni-bansky-inspektor;2146;Důlní a hutní inženýři a specialisté v příbuzných oborech;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný pracovník státního zdravotního dozoru;odborny-pracovnik-statnih;2422;Specialisté v oblasti strategie a politiky organizací;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný kontrolor služeb zaměstnanosti;odborny-kontrolor-sluzeb-;3333;Odborní pracovníci úřadů práce a pracovních agentur;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent posudkové služby;odborny-referent-posudkov;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent pro sport;odborny-referent-pro-spor;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný pracovník v silniční osobní linkové dopravě;odborny-pracovnik-v-silni;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný archivář specialista;odborny-archivar-speciali;2621;Specialisté archiváři, kurátoři a správci památkových objektů;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný lékař ortoped ozbrojených sil ČR;odborny-lekar-ortoped-ozb;110;Generálové a důstojníci v ozbrojených silách;0;Zaměstnanci v ozbrojených silách;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent pro mládež;odborny-referent-pro-mlad;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent pro zájmové vzdělávání;odborny-referent-pro-zajm;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný lékař urolog ozbrojených sil ČR;odborny-lekar-urolog-ozbr;110;Generálové a důstojníci v ozbrojených silách;0;Zaměstnanci v ozbrojených silách;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent nemocenského pojištění;odborny-referent-nemocens;3353;Pracovníci veřejné správy v oblasti sociálních a jiných dávek;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný pracovník pro mezinárodní silniční osobní dopravu;odborny-pracovnik-pro-mez;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný pracovník výkonu silniční nákladní dopravy;odborny-pracovnik-vykonu-;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent konzulárních vztahů;odborny-referent-konzular-f4ef;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent územního samosprávného celku pro mládež a zájmové vzdělávání;odborny-referent-uzemniho-435e;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný lékař anesteziolog ozbrojených sil ČR;odborny-lekar-anesteziolo;110;Generálové a důstojníci v ozbrojených silách;0;Zaměstnanci v ozbrojených silách;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný statistik;odborny-statistik;3314;Odborní pracovníci v oblasti matematiky, statistiky a pojistné matematiky;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent pro tělovýchovu;odborny-referent-pro-telo;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent výběru a vymáhání pojistného;odborny-referent-vyberu-a;3353;Pracovníci veřejné správy v oblasti sociálních a jiných dávek;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Oblastní inspektor inspekce práce specialista;oblastni-inspektor-inspek;2149;Specialisté v oblasti techniky v ostatních oborech;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent územního rozhodování;odborny-referent-uzemniho-8c69;3112;Stavební technici;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent územně samosprávného celku pro národnostní menšiny;odborny-referent-uzemne-s;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent důchodového pojištění;odborny-referent-duchodov;3353;Pracovníci veřejné správy v oblasti sociálních a jiných dávek;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný pracovník státního zdravotního dozoru se specializovanou způsobilostí;odborny-pracovnik-statnih-1aa0;2422;Specialisté v oblasti strategie a politiky organizací;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný pracovník pro výkon státního odborného dozoru nad technickou způsobilostí vozidel;odborny-pracovnik-pro-vyk;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný pracovník pro výkon vrchního státního dozoru v silniční nákladní dopravě;odborny-pracovnik-pro-vyk-4050;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný referent konzulární služby;odborny-referent-konzular-50b9;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný pracovník státní správy v oblasti odborné způsobilosti k řízení motorových vozidel;odborny-pracovnik-statni-;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný lékař chirurg ozbrojených sil ČR;odborny-lekar-chirurg-ozb;110;Generálové a důstojníci v ozbrojených silách;0;Zaměstnanci v ozbrojených silách;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný pracovník výkonu státní správy a státního odborného dozoru v taxislužbě;odborny-pracovnik-vykonu-6669;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Odborný pracovník státní správy v oblasti dopravních přestupků v odvolacím řízení;odborny-pracovnik-statni-baeb;3343;Odborní pracovníci v administrativě a správě organizace;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Oblastní inspektor inspekce práce;oblastni-inspektor-inspek-f6aa;3333;Odborní pracovníci úřadů práce a pracovních agentur;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník v oblasti silniční osobní dopravy;pracovnik-v-oblasti-silni;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pomocný archivní pracovník;pomocny-archivni-pracovni;4415;Pracovníci evidence dat a archivů;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník kontroly veterinárních léčiv;pracovnik-kontroly-veteri;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník ÚSC pro krizové stavy;pracovnik-usc-pro-krizove;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník ÚSC pro životní prostředí;pracovnik-usc-pro-zivotni;3141;Technici a laboranti v biologických a příbuzných oborech (kromě zdravotnických);3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník samosprávy pro kulturu;pracovnik-samospravy-pro-;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník drážní inspekce;pracovnik-drazni-inspekce;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník státního zdravotního dozoru;pracovnik-statniho-zdravo;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Psovod ozbrojených sil ČR;psovod-ozbrojenych-sil-cr;310;Zaměstnanci v ozbrojených silách (kromě generálů, důstojníků a poddůstojníků);0;Zaměstnanci v ozbrojených silách;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Puncovní inspektor specialista;puncovni-inspektor-specia;2113;Chemici (kromě chemického inženýrství);2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník samosprávy pro dávky sociální péče;pracovnik-samospravy-pro-86ec;3353;Pracovníci veřejné správy v oblasti sociálních a jiných dávek;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník finanční a daňové správy;pracovnik-financni-a-dano;4312;Úředníci v oblasti statistiky, finančnictví a pojišťovnictví;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Posuzovatel veterinárních biopreparátů a léčiv;posuzovatel-veterinarnich;2422;Specialisté v oblasti strategie a politiky organizací;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník kontroly živností samosprávního úřadu;pracovnik-kontroly-zivnos;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník pro veřejné obecní záležitosti;pracovnik-pro-verejne-obe;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník katastru nemovitostí;pracovnik-katastru-nemovi;3118;Technici kartografové, zeměměřiči a pracovníci v příbuzných oborech;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pyrotechnik;pyrotechnik;3116;Technici v chemickém inženýrství a příbuzných oborech;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník registrace živností samosprávního úřadu;pracovnik-registrace-zivn;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Psycholog ozbrojených sil ČR;psycholog-ozbrojenych-sil;110;Generálové a důstojníci v ozbrojených silách;0;Zaměstnanci v ozbrojených silách;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník samosprávy pro sociálně právní ochranu;pracovnik-samospravy-pro-63da;3412;Odborní pracovníci v sociální oblasti;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník dopravy a silničního hospodářství v ÚSC;pracovnik-dopravy-a-silni;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník samosprávy pro cestovní ruch;pracovnik-samospravy-pro-fe88;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník v oblasti silniční nákladní dopravy;pracovnik-v-oblasti-silni-56fe;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník samosprávy pro školství, mládež a sport;pracovnik-samospravy-pro-698c;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Prubíř specialista;prubir-specialista;2113;Chemici (kromě chemického inženýrství);2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Provozní specialista drážního úřadu;provozni-specialista-draz;2141;Specialisté v oblasti průmyslového inženýrství a v příbuzných oblastech;2;Specialisté;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník samosprávy pro sociální služby;pracovnik-samospravy-pro-b586;3412;Odborní pracovníci v sociální oblasti;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník občansko správních agend a evidencí;pracovnik-obcansko-spravn;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník dopravně správních agend v ÚSC;pracovnik-dopravne-spravn;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník samosprávy pro zdravotnictví;pracovnik-samospravy-pro-9a9e;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník informačního centra samosprávy;pracovnik-informacniho-ce;4225;Pracovníci v informačních kancelářích;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník evidence plavidel;pracovnik-evidence-plavid;4419;Úředníci jinde neuvedení;4;Úředníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
;;Pracovník veterinární správy;pracovnik-veterinarni-spr;3240;Veterinární technici a asistenti;3;Techničtí a odborní pracovníci;41;Povolání vyřazená z kategorického třídění pro svoji neaktuálnost;povolani-vyrazena-z-kategorickeho-trideni-pro-svoji-neaktualnost
